timestamp,pipeline_id,stage_name,job_name,task_name,status,message,commit_id,branch,user,environment,hour,day_of_week,month,is_failure,stage_encoded,job_encoded,task_encoded,environment_encoded
2024-03-02 01:05:07+00:00,pipe-txnem,Build,deploy_to_staging,analyze,success,Task completed successfully.,f831dbe56dcbceadccc1447923b1d9659becadbe,branch_ajn,automated,not_specified,-1.5159994380648363,1.0477274621282333,-0.9660685959712136,0,-0.41926240943279786,-0.0316974120882556,-1.3967796274542392,-0.26931769239364917
2024-07-22 19:55:41+00:00,pipe-hjahz,Build,run_unit_tests,deploy,skipped,Task was skipped due to pipeline conditions.,dcbac61f342d8b5ed473959be9edbeb1dfaca028,branch_tgn,user_psc,not_specified,1.0165286255237531,-1.4678246678315106,0.18830762027519543,0,-0.41926240943279786,1.3770764585008843,0.7276000340731209,-0.26931769239364917
2024-03-01 23:03:43+00:00,pipe-vcsbx,Analysis,deploy_to_dev,deploy,success,Task completed successfully.,fded3f1e6bcedb9fc338c14dfad3aa360bb6b50c,branch_lti,user_usq,not_specified,1.579312639654551,0.5446170361362845,-0.9660685959712136,0,-1.3042490256497856,-0.7360843473828256,0.7276000340731209,-0.26931769239364917
2024-06-02 12:21:00+00:00,pipe-pnvzk,Test,deploy_to_dev,test,skipped,Task was skipped due to pipeline conditions.,2c9d4fbd41bb1c5c7feb06035d3b4feaf1ac45d0,branch_ezx,automated,not_specified,0.03165660079485732,1.550837888120182,-0.10028643378640684,0,1.3507108230011777,-0.7360843473828256,1.4357265879155743,-0.26931769239364917
2024-04-17 07:59:29+00:00,pipe-mwkkl,Test,build_and_test,test,failed,Task execution failed.,a4e872fbdf81f1d1742bf5ae0c76ee9d10eea02a,branch_xqp,user_umu,not_specified,-0.6718234168686398,-0.46160381584761295,-0.6774745419096113,1,1.3507108230011777,-1.4404712826773955,1.4357265879155743,-0.26931769239364917
2024-04-06 14:31:21+00:00,pipe-bcxxl,Analysis,deploy_to_dev,deploy,success,Task completed successfully.,7ab9fa990aab4ad609ad890afbd7bf3aa2ecc4e3,branch_moh,automated,not_specified,0.3130486078602561,1.0477274621282333,-0.6774745419096113,0,-1.3042490256497856,-0.7360843473828256,0.7276000340731209,-0.26931769239364917
2024-02-22 07:14:58+00:00,pipe-keewh,Test,build_and_test,test,failed,Task execution failed.,904ab9dd9c2a8dd0cea3c6c09ba7636cad52006b,branch_kox,user_glz,not_specified,-0.6718234168686398,0.04150661014433578,-1.254662650032816,1,1.3507108230011777,-1.4404712826773955,1.4357265879155743,-0.26931769239364917
2024-11-20 03:29:55+00:00,pipe-pocpk,Analysis,run_integration_tests,analyze,failed,Task execution failed.,8faae7afc957535afee8be1dfbaccb9ebdc1dafa,branch_xbc,user_yjl,not_specified,-1.2346074309994375,-0.46160381584761295,1.3426838365216045,1,-1.3042490256497856,0.6726895232063144,-1.3967796274542392,-0.26931769239364917
2024-09-05 06:07:21+00:00,pipe-oredz,Build,run_unit_tests,deploy,skipped,Task was skipped due to pipeline conditions.,41dfb56c0ac5c693beaf5a3eb004feebb51149c6,branch_lkn,automated,not_specified,-0.8125194204013392,0.04150661014433578,0.7654957283984,0,-0.41926240943279786,1.3770764585008843,0.7276000340731209,-0.26931769239364917
2024-12-09 06:10:14+00:00,pipe-fzeaz,Test,deploy_to_dev,deploy,skipped,Task was skipped due to pipeline conditions.,5f448dbd7e80665dacedf746b849f29feea302ee,branch_sgy,user_kof,not_specified,-0.8125194204013392,-1.4678246678315106,1.6312778905832068,0,1.3507108230011777,-0.7360843473828256,0.7276000340731209,-0.26931769239364917
2024-09-01 23:05:03+00:00,pipe-eripz,Analysis,deploy_to_dev,deploy,running,Task is currently in progress.,b4b6c6ad98e25bcf4fcbccce7a9b85b2efababef,branch_pmi,user_wlb,not_specified,1.579312639654551,1.550837888120182,0.7654957283984,0,-1.3042490256497856,-0.7360843473828256,0.7276000340731209,-0.26931769239364917
2024-05-27 12:35:14+00:00,pipe-cpqfc,Deploy,deploy_to_staging,test,running,Task is currently in progress.,3aead9dd6ca5ca3c31a3a6c28cbcb91a855091ef,branch_zrf,automated,production,0.03165660079485732,-1.4678246678315106,-0.3888804878480091,0,0.4657242067841899,-0.0316974120882556,1.4357265879155743,1.2063956905852495
2024-10-28 06:35:11+00:00,pipe-kkxpt,Deploy,run_integration_tests,analyze,skipped,Task was skipped due to pipeline conditions.,cac9b340a6c28b17c3ea25ad9cebb57a0a95a986,branch_poy,user_aay,production,-0.8125194204013392,-1.4678246678315106,1.0540897824600022,0,0.4657242067841899,0.6726895232063144,-1.3967796274542392,1.2063956905852495
2024-08-21 08:46:59+00:00,pipe-stcqg,Analysis,run_unit_tests,deploy,skipped,Task was skipped due to pipeline conditions.,6cec717c7c8b1a4f8756d7dfc2fcc403f9bcbf3e,branch_rux,automated,not_specified,-0.5311274133359404,-0.46160381584761295,0.4769016743367977,0,-1.3042490256497856,1.3770764585008843,0.7276000340731209,-0.26931769239364917
2024-01-16 05:14:59+00:00,pipe-ymmrt,Analysis,build_and_test,deploy,skipped,Task was skipped due to pipeline conditions.,14ead90a09dceaffbe73f2aeccee2de5d3fe167e,branch_pbf,automated,not_specified,-0.9532154239340386,-0.9647142418395617,-1.5432567040944183,0,-1.3042490256497856,-1.4404712826773955,0.7276000340731209,-0.26931769239364917
2024-09-22 00:13:00+00:00,pipe-wjfsi,Test,build_and_test,build,failed,Task execution failed.,decee9908f3bf5f9fddd04f28614de5caa431fcf,branch_cix,user_fbr,not_specified,-1.6566954415975357,1.550837888120182,0.7654957283984,1,1.3507108230011777,-1.4404712826773955,-0.6886530736117858,-0.26931769239364917
2024-04-21 17:01:30+00:00,pipe-zulqj,Deploy,deploy_to_dev,analyze,skipped,Task was skipped due to pipeline conditions.,d3f84eea65107ebe7213bca7f0e47da5e95c6a82,branch_uxt,automated,development,0.7351366184583543,1.550837888120182,-0.6774745419096113,0,0.4657242067841899,-0.7360843473828256,-1.3967796274542392,-1.745031075372548
2024-05-12 21:02:18+00:00,pipe-hbqzl,Build,run_unit_tests,analyze,failed,Task execution failed.,b44a01f2b624daf4daeaa00f9cb494b17aca6b99,branch_rsw,user_vdc,not_specified,1.297920632589152,1.550837888120182,-0.3888804878480091,1,-0.41926240943279786,1.3770764585008843,-1.3967796274542392,-0.26931769239364917
2024-03-27 22:25:29+00:00,pipe-oloqe,Deploy,run_integration_tests,test,running,Task is currently in progress.,ddbcf7399dc538a2ac3101ddeebe2cf6190bae6b,branch_fhv,automated,staging,1.4386166361218513,-0.46160381584761295,-0.9660685959712136,0,0.4657242067841899,0.6726895232063144,1.4357265879155743,2.682109073564148
2024-09-26 23:47:46+00:00,pipe-wlana,Build,deploy_to_dev,build,skipped,Task was skipped due to pipeline conditions.,face46efb3a9ac4c7d7abcbfabafecf95ccd570c,branch_eph,automated,not_specified,1.579312639654551,0.04150661014433578,0.7654957283984,0,-0.41926240943279786,-0.7360843473828256,-0.6886530736117858,-0.26931769239364917
2024-05-06 05:18:05+00:00,pipe-gnrle,Build,run_integration_tests,analyze,success,Task completed successfully.,bd6a635b0af89ffae2da0e7b66fab167ebdd8867,branch_hsr,user_shb,not_specified,-0.9532154239340386,-1.4678246678315106,-0.3888804878480091,0,-0.41926240943279786,0.6726895232063144,-1.3967796274542392,-0.26931769239364917
2024-12-09 10:49:45+00:00,pipe-etvbu,Analysis,run_integration_tests,test,success,Task completed successfully.,22edb30fb680ac57a95f44eaf6725ececded5df1,branch_ibg,automated,not_specified,-0.2497354062705415,-1.4678246678315106,1.6312778905832068,0,-1.3042490256497856,0.6726895232063144,1.4357265879155743,-0.26931769239364917
2024-02-26 18:34:36+00:00,pipe-mgldr,Test,run_integration_tests,test,skipped,Task was skipped due to pipeline conditions.,4057b53e15daddf2dca4614dce8bfefff47dc8fc,branch_tng,automated,not_specified,0.8758326219910538,-1.4678246678315106,-1.254662650032816,0,1.3507108230011777,0.6726895232063144,1.4357265879155743,-0.26931769239364917
